Gene	Mutations	MutationFreq%	Lenght	Corrected
BAZ1A	3	0.872093023255814	122916	7.095032569037505e-06
LCE1C	3	0.872093023255814	1819	0.0004794354168531
PCDHB1	3	0.872093023255814	7972	0.0001093945086873
HSD17B4	3	0.872093023255814	184734	4.720804092672784e-06
CDH11	3	0.872093023255814	182359	4.782286716070026e-06
TCF20	3	0.872093023255814	183603	4.749884387814001e-06
IGHG1	3	0.872093023255814	6728	0.0001296214362746
PTPN3	3	0.872093023255814	122847	7.099017666331404e-06
AHNAK	3	0.872093023255814	122693	7.107928107192862e-06
HIC1	3	0.872093023255814	9087	9.597150030326992e-05
ADAMTS9	3	0.872093023255814	172346	5.060129177676383e-06
PTGS2	3	0.872093023255814	9131	9.550903770187428e-05
PCDHA8	3	0.872093023255814	171160	5.095191769431024e-06
LILRB5	3	0.872093023255814	7880	0.0001106717034588
GRM4	3	0.872093023255814	136979	6.366618410528723e-06
EXOC3L1	3	0.872093023255814	5806	0.0001502054810981
TRIM51	3	0.872093023255814	8513	0.0001024425024381
OR10G8	3	0.872093023255814	3836	0.000227344375197
WDR17	3	0.872093023255814	116977	7.455252085929832e-06
ZC3H13	3	0.872093023255814	98294	8.872291525991556e-06
STAT4	3	0.872093023255814	122020	7.147131808357761e-06
ZFPM2	3	0.872093023255814	1213806	7.184780955571269e-07
TET1	3	0.872093023255814	134150	6.500879785731002e-06
USP48	3	0.872093023255814	105308	8.281355863332453e-06
EPG5	3	0.872093023255814	166748	5.230005896657316e-06
ARHGEF10L	3	0.872093023255814	158176	5.513434549209829e-06
OR10Q1	3	0.872093023255814	1036	0.0008417886324863
ASIC2	3	0.872093023255814	1161877	7.505897984518275e-07
OR4C13	3	0.872093023255814	1028	0.0008483395167858
KCNA5	3	0.872093023255814	2909	0.0002997913452237
ERBB4	3	0.872093023255814	1163124	7.497850816042089e-07
SETD2	3	0.872093023255814	147685	5.905088690495406e-06
FAM47C	3	0.872093023255814	3298	0.0002644308742437
OR5D16	3	0.872093023255814	986	0.0008844756828152
EYS	3	0.872093023255814	1987246	4.388450263610111e-07
OR5AS1	3	0.872093023255814	10537	8.27648309059328e-05
KIRREL	3	0.872093023255814	106989	8.151240064453485e-06
LAMA4	3	0.872093023255814	147008	5.932282755059683e-06
FNDC1	3	0.872093023255814	102708	8.490994112005043e-06
COL27A1	3	0.872093023255814	156974	5.555652676594939e-06
UBR2	3	0.872093023255814	129476	6.73555734851103e-06
OR2D2	3	0.872093023255814	926	0.0009417851223064
MLLT4	3	0.872093023255814	145101	6.010248194401238e-06
MKL2	3	0.872093023255814	195452	4.46192939062181e-06
TRANK1	3	0.872093023255814	118238	7.375742343881103e-06
PCDHGA3	3	0.872093023255814	169146	5.15585957253387e-06
MYH10	3	0.872093023255814	157169	5.548759763412721e-06
CDH18	3	0.872093023255814	1104577	7.89526690539287e-07
LRRK2	3	0.872093023255814	172541	5.054410390897317e-06
PASD1	3	0.872093023255814	113064	7.713268796927528e-06
PLEKHH2	3	0.872093023255814	130727	6.671101021639095e-06
MRGPRX2	3	0.872093023255814	6262	0.0001392674901398
SPATA31A6	3	0.872093023255814	6228	0.0001400277815118
DCC	3	0.872093023255814	1195706	7.293540579839977e-07
NDST2	3	0.872093023255814	9887	8.820603046989117e-05
ARHGAP21	3	0.872093023255814	140278	6.2168909113033686e-06
KRT6C	3	0.872093023255814	5289	0.0001648880739753
KPRP	3	0.872093023255814	4031	0.0002163465698972
PCDHB2	3	0.872093023255814	4097	0.0002128613676484
SLC25A2	3	0.872093023255814	1414	0.0006167560277622
LPIN1	3	0.872093023255814	149814	5.821171741331344e-06
SMCHD1	3	0.872093023255814	149291	5.841564617129057e-06
SFRP2	3	0.872093023255814	8492	0.0001026958341092
TJP2	3	0.872093023255814	153351	5.686907964446361e-06
KIAA1324L	3	0.872093023255814	182793	4.770932274517153e-06
GRIA2	3	0.872093023255814	182964	4.766473313087897e-06
NKX3-1	3	0.872093023255814	4241	0.0002056338182635
POM121L12	3	0.872093023255814	1292	0.0006749946000431
PTPRA	3	0.872093023255814	165656	5.264481958128978e-06
ANKRD28	3	0.872093023255814	192535	4.529529816686908e-06
FAM71B	3	0.872093023255814	4418	0.0001973954330592
DNAJC13	3	0.872093023255814	121530	7.17594851687496e-06
DNHD1	3	0.872093023255814	96498	9.037420705670728e-06
ATOH1	3	0.872093023255814	2211	0.0003944337509071
FAM188B	3	0.872093023255814	120970	7.209167754449979e-06
PCDHB5	3	0.872093023255814	3409	0.0002558207753757
TROVE2	2	0.5813953488372093	32355	1.7969258193083274e-05
AFF1	2	0.5813953488372093	206037	2.821800690347895e-06
SEC24B	2	0.5813953488372093	107124	5.427311796023387e-06
BARD1	2	0.5813953488372093	84037	6.918325842631333e-06
AHCYL2	2	0.5813953488372093	205181	2.833573034721584e-06
EGFLAM	2	0.5813953488372093	207071	2.8077101517702108e-06
COL4A2	2	0.5813953488372093	207397	2.803296811608699e-06
MYO1H	2	0.5813953488372093	107623	5.402147764299539e-06
DLG4	2	0.5813953488372093	32654	1.7804720672420202e-05
ARHGAP5	2	0.5813953488372093	83614	6.953325386145972e-06
CYB5R4	2	0.5813953488372093	107767	5.394929327504795e-06
SULF2	2	0.5813953488372093	130419	4.457903747438712e-06
DNAH1	2	0.5813953488372093	84173	6.907147765164712e-06
BPIFB4	2	0.5813953488372093	32108	1.8107491866114656e-05
TTF1	2	0.5813953488372093	31303	1.8573151098527597e-05
NBEAL1	2	0.5813953488372093	211770	2.745409400940687e-06
ZNF71	2	0.5813953488372093	31181	1.8645821135858675e-05
FAM134C	2	0.5813953488372093	31110	1.868837508316327e-05
CHL1	2	0.5813953488372093	212654	2.733996768634539e-06
KIAA0100	2	0.5813953488372093	31014	1.8746222636138817e-05
POLR1A	2	0.5813953488372093	85939	6.765209611901573e-06
ATP1A3	2	0.5813953488372093	30915	1.880625420789938e-05
MTMR12	2	0.5813953488372093	85993	6.76096134379786e-06
PCDHAC1	2	0.5813953488372093	86048	6.756639885147932e-06
MOXD1	2	0.5813953488372093	105420	5.515038406727464e-06
SLFN5	2	0.5813953488372093	30584	1.9009787759521623e-05
ACVR2A	2	0.5813953488372093	86309	6.736207682132909e-06
SVEP1	2	0.5813953488372093	214632	2.708800872363904e-06
CFAP70	2	0.5813953488372093	105102	5.531724884752044e-06
PPARD	2	0.5813953488372093	85633	6.7893843359126655e-06
RP1L1	2	0.5813953488372093	105838	5.493257136729807e-06
SLC12A2	2	0.5813953488372093	105911	5.489470865511696e-06
CRB1	2	0.5813953488372093	210251	2.7652441550204724e-06
PCNX	2	0.5813953488372093	207977	2.795479061805917e-06
EXOC2	2	0.5813953488372093	207985	2.7953715356261718e-06
ATP12A	2	0.5813953488372093	32064	1.813233997122035e-05
VPS41	2	0.5813953488372093	209420	2.776216926927749e-06
ZNF99	2	0.5813953488372093	31968	1.81867914426054e-05
DLEC1	2	0.5813953488372093	84820	6.854460608785773e-06
UTP20	2	0.5813953488372093	106513	5.45844496763033e-06
CXorf58	2	0.5813953488372093	31503	1.8455237559508915e-05
SYNPO2	2	0.5813953488372093	210559	2.761199230796163e-06
BRCA2	2	0.5813953488372093	85182	6.82533104220621e-06
SLC51A	2	0.5813953488372093	31691	1.834575585614873e-05
OVCH1	2	0.5813953488372093	85212	6.822928095071226e-06
ARHGAP36	2	0.5813953488372093	31539	1.843417194068326e-05
HERC2	2	0.5813953488372093	211139	2.7536142012475635e-06
CCDC130	2	0.5813953488372093	31536	1.8435925571956158e-05
PIWIL2	2	0.5813953488372093	82252	7.068464582468624e-06
USP7	2	0.5813953488372093	83231	6.985322161661031e-06
RAD18	2	0.5813953488372093	188371	3.086437662045693e-06
TNFRSF8	2	0.5813953488372093	80904	7.1862373780926686e-06
UROC1	2	0.5813953488372093	36607	1.5882081264162847e-05
CMYA5	2	0.5813953488372093	110404	5.266071418039286e-06
MFHAS1	2	0.5813953488372093	110276	5.272183873528323e-06
PCDHGA9	2	0.5813953488372093	110197	5.275963491176795e-06
CRY2	2	0.5813953488372093	36130	1.6091761661699676e-05
FAM83G	2	0.5813953488372093	35975	1.616109378282722e-05
SAXO1	2	0.5813953488372093	190452	3.052713275981398e-06
LRRC8A	2	0.5813953488372093	35906	1.6192150304606733e-05
DSE	2	0.5813953488372093	190688	3.048935165491323e-06
PCDHA5	2	0.5813953488372093	190743	3.0480560169296345e-06
DISP1	2	0.5813953488372093	190973	3.0443850640520354e-06
SEMA3D	2	0.5813953488372093	191503	3.0359594828133727e-06
PDS5B	2	0.5813953488372093	191567	3.0349452089201654e-06
LRRC43	2	0.5813953488372093	35733	1.627054400238461e-05
IGSF10	2	0.5813953488372093	35677	1.6296082877966457e-05
EPHX1	2	0.5813953488372093	35439	1.6405523542910616e-05
NFX1	2	0.5813953488372093	80645	7.209316744214884e-06
APLF	2	0.5813953488372093	188290	3.08776540887572e-06
PLAT	2	0.5813953488372093	32991	1.762284710488343e-05
EARS2	2	0.5813953488372093	36977	1.5723161663661446e-05
ANKRD17	2	0.5813953488372093	185422	3.135525174128255e-06
HTR1E	2	0.5813953488372093	79151	7.345394863453517e-06
STAT1	2	0.5813953488372093	112500	5.16795865633075e-06
CLTCL1	2	0.5813953488372093	112246	5.1796531621368186e-06
FMO1	2	0.5813953488372093	37507	1.5500982452267825e-05
ANKRD27	2	0.5813953488372093	79591	7.304787587003673e-06
LRRFIP1	2	0.5813953488372093	186095	3.124185759086538e-06
AASS	2	0.5813953488372093	79725	7.29250986311959e-06
CHM	2	0.5813953488372093	186381	3.119391723604924e-06
AR	2	0.5813953488372093	186598	3.1157640962776088e-06
WDR37	2	0.5813953488372093	111453	5.216506947656943e-06
GANC	2	0.5813953488372093	80465	7.225443967404577e-06
MAP3K1	2	0.5813953488372093	80603	7.213073320313255e-06
KIN	2	0.5813953488372093	37031	1.570023355667439e-05
PLB1	2	0.5813953488372093	186997	3.1091159154275698e-06
MEF2C	2	0.5813953488372093	187140	3.106740134857376e-06
ADGRD1	2	0.5813953488372093	187562	3.099750209729099e-06
FBXW10	2	0.5813953488372093	35323	1.6459398942253188e-05
TLN1	2	0.5813953488372093	35247	1.6494888893727388e-05
GON4L	2	0.5813953488372093	109741	5.2978863764428e-06
ACRC	2	0.5813953488372093	35172	1.653006223237829e-05
TINAG	2	0.5813953488372093	82283	7.065801548767173e-06
SPG11	2	0.5813953488372093	108870	5.340271413954343e-06
USHBP1	2	0.5813953488372093	33615	1.7295711701240794e-05
CPS1	2	0.5813953488372093	201425	2.88641106534546e-06
SPHKAP	2	0.5813953488372093	201732	2.882018464285335e-06
AKAP3	2	0.5813953488372093	33543	1.733283692088392e-05
STT3A	2	0.5813953488372093	33503	1.735353099236514e-05
ARAP1	2	0.5813953488372093	108530	5.357001279251905e-06
PSPC1	2	0.5813953488372093	108267	5.3700143980826045e-06
USP53	2	0.5813953488372093	82931	7.010591320944029e-06
HTT	2	0.5813953488372093	202594	2.869756008752526e-06
DHX34	2	0.5813953488372093	33389	1.7412781120644802e-05
ZNF492	2	0.5813953488372093	33347	1.743471223310071e-05
ILKAP	2	0.5813953488372093	33306	1.7456174528229427e-05
ABCA5	2	0.5813953488372093	82933	7.010422254557406e-06
LHX8	2	0.5813953488372093	33099	1.7565344839336816e-05
DMBT1	2	0.5813953488372093	83071	6.998776333945773e-06
PON2	2	0.5813953488372093	30467	1.9082789537440816e-05
LRCH1	2	0.5813953488372093	199872	2.9088384007625346e-06
UACA	2	0.5813953488372093	109004	5.333706550559698e-06
ITGA3	2	0.5813953488372093	34513	1.6845691444881906e-05
ITGA4	2	0.5813953488372093	81738	7.112913807986608e-06
ABCC11	2	0.5813953488372093	81795	7.1079570736256406e-06
DUSP27	2	0.5813953488372093	35120	1.6554537267574296e-05
TBCD	2	0.5813953488372093	193872	2.99886187194236e-06
PITRM1	2	0.5813953488372093	35113	1.6557837519927357e-05
GNAL	2	0.5813953488372093	196421	2.959944959231494e-06
ARID4B	2	0.5813953488372093	196585	2.957475640751885e-06
DCHS1	2	0.5813953488372093	34479	1.6862303107317768e-05
KHDRBS3	2	0.5813953488372093	199266	2.917684646839949e-06
SCN2A	2	0.5813953488372093	197317	2.946504096642505e-06
FZD6	2	0.5813953488372093	34433	1.688482992586209e-05
MGAT5B	2	0.5813953488372093	81989	7.091138431218936e-06
AMBRA1	2	0.5813953488372093	197711	2.940632280637948e-06
CCDC39	2	0.5813953488372093	82084	7.082931495019849e-06
ASAP2	2	0.5813953488372093	198918	2.9227890328537853e-06
HS6ST1	2	0.5813953488372093	82152	7.077068712109374e-06
CES1	2	0.5813953488372093	30486	1.9070896438929647e-05
ABCA8	2	0.5813953488372093	88103	6.599041449635192e-06
PES1	2	0.5813953488372093	30458	1.908842828935614e-05
SULT1C3	2	0.5813953488372093	25383	2.2904910721238992e-05
PAPPA	2	0.5813953488372093	248530	2.33933669511612e-06
PTGS1	2	0.5813953488372093	25173	2.309598970473163e-05
NPLOC4	2	0.5813953488372093	91578	6.348635576636411e-06
ZNF746	2	0.5813953488372093	25121	2.3143797971307245e-05
DYNC1H1	2	0.5813953488372093	91870	6.328457046230645e-06
SORBS1	2	0.5813953488372093	249643	2.32890707465144e-06
KIAA1045	2	0.5813953488372093	24936	2.331550163768084e-05
SCAF8	2	0.5813953488372093	100866	5.76403692857067e-06
SF3A1	2	0.5813953488372093	24931	2.3320177643785218e-05
SLITRK5	2	0.5813953488372093	24901	2.334827311502387e-05
DDX27	2	0.5813953488372093	24730	2.350971891780062e-05
NEO1	2	0.5813953488372093	253495	2.2935180135198302e-06
CC2D1A	2	0.5813953488372093	24678	2.355925718604463e-05
PIKFYVE	2	0.5813953488372093	92491	6.285966730138168e-06
SIK3	2	0.5813953488372093	255035	2.27966886441943e-06
BCL6	2	0.5813953488372093	24348	2.387856698033552e-05
CACNB1	2	0.5813953488372093	24249	2.3976054634715215e-05
UBR3	2	0.5813953488372093	256677	2.26508549202776e-06
ITGB6	2	0.5813953488372093	100646	5.776636417117514e-06
N4BP2	2	0.5813953488372093	101455	5.7305736418827e-06
PLEKHA5	2	0.5813953488372093	246731	2.3563935980367658e-06
KMT2A	2	0.5813953488372093	90376	6.433072373608141e-06
UHRF1BP1	2	0.5813953488372093	91123	6.380335906820553e-06
CPNE9	2	0.5813953488372093	26082	2.2291057006257547e-05
ATP2A1	2	0.5813953488372093	26061	2.230901917950997e-05
PNPLA7	2	0.5813953488372093	90450	6.42780927404322e-06
ZMYND12	2	0.5813953488372093	25924	2.242691516884776e-05
ANGPTL5	2	0.5813953488372093	25848	2.249285626884901e-05
NCOR2	2	0.5813953488372093	243197	2.390635364898454e-06
ZNF91	2	0.5813953488372093	90480	6.425678037546523e-06
C7orf57	2	0.5813953488372093	25793	2.254081916943393e-05
SNX31	2	0.5813953488372093	90526	6.422412885107144e-06
ATP8B2	2	0.5813953488372093	25779	2.2553060585639837e-05
IWS1	2	0.5813953488372093	90679	6.411576537425526e-06
CORIN	2	0.5813953488372093	244107	2.3817233788347293e-06
GALNT14	2	0.5813953488372093	244735	2.375611779423496e-06
IFT140	2	0.5813953488372093	101645	5.719861762380927e-06
KCNH6	2	0.5813953488372093	25643	2.267267280884488e-05
APBA1	2	0.5813953488372093	244839	2.374602693350362e-06
AOX1	2	0.5813953488372093	91050	6.385451387558587e-06
SYT11	2	0.5813953488372093	25632	2.268240281044044e-05
TTC37	2	0.5813953488372093	91112	6.381106208152705e-06
QSER1	2	0.5813953488372093	100505	5.784740548601654e-06
CYP4F12	2	0.5813953488372093	24156	2.4068361849528454e-05
CRB2	2	0.5813953488372093	24154	2.407035475851657e-05
GPR83	2	0.5813953488372093	24103	2.4121285683823977e-05
SESN2	2	0.5813953488372093	22973	2.530776776377527e-05
DBH	2	0.5813953488372093	22966	2.5315481530837293e-05
ATF2	2	0.5813953488372093	96132	6.0478857075397295e-06
ADAM11	2	0.5813953488372093	22858	2.5435092695651816e-05
FOXJ2	2	0.5813953488372093	22801	2.5498677638577665e-05
GPR87	2	0.5813953488372093	22734	2.557382549649025e-05
TOX4	2	0.5813953488372093	22578	2.5750524795695337e-05
AMPD1	2	0.5813953488372093	22528	2.5807677061310783e-05
GUF1	2	0.5813953488372093	22508	2.5830609065097268e-05
CDH1	2	0.5813953488372093	98245	5.917811072697942e-06
TYW1B	2	0.5813953488372093	269456	2.15766339898614e-06
FAM126B	2	0.5813953488372093	97953	5.9354521947996425e-06
CAMSAP3	2	0.5813953488372093	22441	2.5907729104639244e-05
FH	2	0.5813953488372093	22288	2.608557738860415e-05
GALNT11	2	0.5813953488372093	96666	6.014476122289215e-06
DNMT1	2	0.5813953488372093	97944	5.935997599007691e-06
VEPH1	2	0.5813953488372093	273877	2.1228337861054757e-06
MYO10	2	0.5813953488372093	274381	2.118934433642305e-06
CAPN13	2	0.5813953488372093	97771	5.9465009955631965e-06
AADACL4	2	0.5813953488372093	22991	2.5287953931417047e-05
CA8	2	0.5813953488372093	95988	6.056958670221376e-06
FRMPD1	2	0.5813953488372093	95950	6.059357465734333e-06
F11	2	0.5813953488372093	23492	2.474865268334792e-05
HPD	2	0.5813953488372093	24069	2.415535954286465e-05
MICU1	2	0.5813953488372093	258791	2.2465825659980805e-06
HNF1A	2	0.5813953488372093	23969	2.4256137045233813e-05
TBC1D2B	2	0.5813953488372093	93688	6.205654393702601e-06
ZFYVE27	2	0.5813953488372093	23786	2.444275409220589e-05
ADAMTS8	2	0.5813953488372093	23686	2.45459490347551e-05
SYNRG	2	0.5813953488372093	94665	6.141608290679864e-06
MAGED1	2	0.5813953488372093	99347	5.852168146367876e-06
PTCH2	2	0.5813953488372093	23409	2.483640261596861e-05
ZNF317	2	0.5813953488372093	23027	2.5248419196474106e-05
TGFB2	2	0.5813953488372093	99283	5.855940582347525e-06
BIRC6	2	0.5813953488372093	262548	2.2144344989762228e-06
UGT2A3	2	0.5813953488372093	23341	2.4908759214995477e-05
SYNJ1	2	0.5813953488372093	99281	5.856058549341862e-06
TRIM42	2	0.5813953488372093	23086	2.5183892785116925e-05
DEPDC1	2	0.5813953488372093	23069	2.520245129122239e-05
KIF18B	2	0.5813953488372093	23064	2.520791488194629e-05
STAMBPL1	2	0.5813953488372093	95419	6.093077362340931e-06
CDH9	2	0.5813953488372093	240553	2.4169116528881755e-06
MYO1E	2	0.5813953488372093	240437	2.418077703669607e-06
KIF1C	2	0.5813953488372093	30451	1.909281628968537e-05
LIG3	2	0.5813953488372093	29231	1.9889683857453025e-05
GABRG1	2	0.5813953488372093	88285	6.585437490368798e-06
KCNK9	2	0.5813953488372093	103271	5.629802643890437e-06
ZNF182	2	0.5813953488372093	29138	1.995316592893161e-05
CCDC144A	2	0.5813953488372093	88344	6.5810394462239575e-06
FLNC	2	0.5813953488372093	28868	2.013978622825306e-05
GTF2H3	2	0.5813953488372093	28865	2.0141879398482917e-05
MYH3	2	0.5813953488372093	28783	2.01992616765872e-05
TUBGCP3	2	0.5813953488372093	103194	5.634003419163995e-06
BNC1	2	0.5813953488372093	28780	2.020136722853403e-05
ITPRIP	2	0.5813953488372093	28767	2.0210496361706445e-05
MSH3	2	0.5813953488372093	222163	2.616976494003093e-06
ADRA1D	2	0.5813953488372093	28657	2.0288074426395276e-05
SCN8A	2	0.5813953488372093	222598	2.6118624104314025e-06
ZNF813	2	0.5813953488372093	28522	2.038410170525241e-05
BAHD1	2	0.5813953488372093	28515	2.0389105693046093e-05
YARS2	2	0.5813953488372093	28407	2.0466622622494784e-05
SFSWAP	2	0.5813953488372093	88657	6.55780534912313e-06
EPB41L2	2	0.5813953488372093	223975	2.595804660507688e-06
C10orf71	2	0.5813953488372093	28322	2.052804706013733e-05
PUM2	2	0.5813953488372093	103543	5.615013558011737e-06
EP300	2	0.5813953488372093	87485	6.645657528001478e-06
UNC5B	2	0.5813953488372093	90294	6.438914532939168e-06
KCND3	2	0.5813953488372093	219006	2.6547005508397453e-06
C1orf87	2	0.5813953488372093	86501	6.721255810189585e-06
NLGN3	2	0.5813953488372093	30434	1.910348126559799e-05
ZCCHC14	2	0.5813953488372093	86778	6.69980120349869e-06
BRINP1	2	0.5813953488372093	215977	2.6919317743889824e-06
ANKAR	2	0.5813953488372093	86903	6.690164307759332e-06
